repo_id,repo_name,repo_url,stars,description,language,topics,tier,size_kb,ai_generation_score,core_intent,macro_category,micro_scenario,complexity_level,analytical_insight,analyzed_at,tokens_input,tokens_output,api_cost_cny,retry_count
1148082531,kskreddy2k7/quiz-ai-app,https://github.com/kskreddy2k7/quiz-ai-app,0,,Python,[],silent,1065,3,利用AI生成个性化测验辅助学习,产品与系统原型,education,4,该项目反映了AI在教育领域的应用趋势，即通过多模态AI服务（如Gemini、HuggingFace）实现个性化学习工具的开发，同时采用PWA和跨平台部署（Web/Android）降低用户获取门槛。,2026-02-11T10:50:23.187062,3963,118,0.004199,0
1147606669,Adrielmedeiros01/TerapiasIntegrativas,https://github.com/Adrielmedeiros01/TerapiasIntegrativas,0,,HTML,[],silent,321,1,展示整合疗法相关信息,产品与系统原型,health,1,该项目反映了开发者利用简单网页技术快速构建健康主题原型的趋势，体现了低门槛工具在个人项目中的普及。,2026-02-11T10:50:23.571809,1224,88,0.0014,0
1148621307,Ashu20006/Video-Call-App,https://github.com/Ashu20006/Video-Call-App,0,,JavaScript,[],silent,76,1,实现视频通话功能,产品与系统原型,social,3,该项目反映了开发者对实时通信技术的兴趣，以及利用开源工具快速构建社交应用原型以验证想法的趋势。,2026-02-11T10:50:25.878296,1214,87,0.001388,0
1148418943,vango-go/vai-lite,https://github.com/vango-go/vai-lite,0,Multi-provider via RunStream(). Emits all other Vai features,Go,[],silent,32527,2,为Go开发者提供多AI供应商的SDK,基础设施与底层组件,research,4,反映了AI应用开发中多模型供应商集成的需求趋势，开发者需要统一接口来降低切换成本并提升开发效率。,2026-02-11T10:50:26.152030,2149,99,0.002347,0
1148960219,ethboi/automon,https://github.com/ethboi/automon,0,,TypeScript,[],silent,1195,3,区块链上的宝可梦风格对战游戏,产品与系统原型,entertainment,5,该项目反映了区块链游戏与AI代理结合的微观趋势，展示了去中心化娱乐应用如何集成智能合约和大型语言模型以增强用户体验和自动化玩法。,2026-02-11T10:50:27.013884,2714,101,0.002916,0
1149032128,anupam575/Social-Media,https://github.com/anupam575/Social-Media,0,,JavaScript,[],silent,6218,1,构建社交媒体平台或应用,产品与系统原型,social,3,该项目反映了开发者对构建社交媒体系统的持续兴趣，可能用于学习或原型验证，体现了开源社区中个人项目向产品化方向探索的趋势。,2026-02-11T10:50:27.425740,1211,94,0.001399,0
1148903296,giprahulss-maker/MRDRUGEEEDUPORTAL.github.io,https://github.com/giprahulss-maker/MRDRUGEEEDUPORTAL.github.io,1,FREE EDUCATION PORTAL,HTML,[],silent,3094,1,将WordPress网站转换为静态页面,产品与系统原型,education,1,该项目反映了静态网站生成和低成本部署的持续趋势，利用GitHub Pages简化教育内容的在线分发。,2026-02-11T10:50:27.425202,1309,88,0.001485,0
1149186782,Puqi7/MRVS_VideoSensemaking,https://github.com/Puqi7/MRVS_VideoSensemaking,0,CHI26_MRVS_project_page,JavaScript,[],silent,16067,1,为公共安全视频理解提供测试数据集和系统,产品与系统原型,research,4,该项目反映了学术界与工业界在机器人视频分析领域的交叉趋势，强调多机器人协作和公共安全应用，推动AI驱动的视频理解技术向实际场景落地。,2026-02-11T10:50:30.278825,1847,103,0.002053,0
1149100543,Bd-Mutant7/Habit-Tracker-App,https://github.com/Bd-Mutant7/Habit-Tracker-App,1,,TypeScript,[],silent,554,3,跨平台习惯追踪应用模板,产品与系统原型,personal,3,反映了低代码/无代码趋势下，开发者通过AI辅助快速生成跨平台应用原型，降低移动开发门槛，加速产品验证周期。,2026-02-11T10:50:30.586948,4120,99,0.004318,0
1148422755,researchersec/hltvy,https://github.com/researchersec/hltvy,0,,Python,[],silent,7673,1,自动收集CS:GO/CS2比赛赔率与结果数据,个人效能与辅助工具,research,3,反映了数据驱动决策在电竞领域的渗透趋势，以及开发者通过自动化脚本将公开数据转化为结构化研究资源的实践。,2026-02-11T10:50:31.150712,1636,102,0.00184,0
1149098948,Tate-T/zerniatko-project,https://github.com/Tate-T/zerniatko-project,0,,JavaScript,[],silent,983,5,提供React+Vite基础开发模板,基础设施与底层组件,other,1,反映了开发者对标准化前端开发工具链的依赖，以及AI辅助快速生成基础项目模板的趋势，降低了项目启动门槛。,2026-02-11T10:50:31.847590,1511,96,0.001703,0
1148683593,eval-exec/neomacs,https://github.com/eval-exec/neomacs,206,"🚀 Neomacs — A GPU-powered Emacs written in 🦀Rust with a modern display engine. Inline 🖼️4K images/🎥4K videos/🌐WPEWebKit using GPU acceleration, DMA-BUF, ZERO-COPY. Rich animation effects support. Aiming for modern design/multi-threaded Elisp and 100% Emacs compatibility. 🎉",Emacs Lisp,"['emacs', 'rust', 'neomacs', 'elisp', 'wgpu']",signal,64491,1,用Rust重写Emacs以支持GPU加速,基础设施与底层组件,productivity,5,反映了软件开发生态中，开发者正通过重写老旧系统（如Emacs）以利用现代硬件（GPU）和语言（Rust）来提升性能和用户体验的趋势，强调向后兼容性和渐进式重构。,2026-02-11T10:50:32.840392,4361,117,0.004595,0
1149081321,FundamentosDeAprendizajeSI3015/Juan_Manuel_Florez_Robledo,https://github.com/FundamentosDeAprendizajeSI3015/Juan_Manuel_Florez_Robledo,0,,Python,[],silent,1279,1,存储个人学习项目或作业,个人效能与辅助工具,education,1,该项目反映了教育领域中学生使用GitHub作为个人学习档案和作业提交平台的趋势，体现了代码托管工具在教育场景中的普及化应用。,2026-02-11T10:50:34.593678,1252,95,0.001442,0
1149116981,aetosset/agent-arena,https://github.com/aetosset/agent-arena,0,On-chain AI agent competition platform using Stacks + MCP,TypeScript,[],silent,1455,3,链上AI智能体竞技平台,产品与系统原型,entertainment,4,该项目反映了AI智能体与区块链技术融合的微观趋势，探索去中心化环境下的AI交互与竞争机制。,2026-02-11T10:50:35.737246,2744,97,0.002938,0
1149267481,Klik2/iqroquran,https://github.com/Klik2/iqroquran,0,IQRO QURAN DIGITAL ,TypeScript,[],silent,241,5,运行和部署AI Studio应用,产品与系统原型,other,2,该项目反映了AI应用开发平台（如AI Studio）的兴起，使得开发者能快速构建和部署基于AI的应用程序，降低了AI技术落地的门槛。,2026-02-11T10:50:36.000433,1421,98,0.001617,0
1149099467,kacy/ember,https://github.com/kacy/ember,5,"Ember is a low-latency, memory-efficient, distributed cache written in Rust. It aims to beat Redis on every metric while maintaining a small, elegant codebase",Rust,"['cache', 'database', 'in-memory', 'in-memory-database', 'key-value', 'keydb', 'multithreading', 'nosql', 'redis', 'rust', 'rust-crate']",silent,1417,1,用Rust实现高性能分布式缓存,基础设施与底层组件,research,5,反映了Rust语言在系统级基础设施领域的持续渗透，以及开发者对高性能、内存效率的极致追求，体现了开源社区对现有成熟方案（如Redis）的技术挑战与优化尝试。,2026-02-11T10:50:36.042115,4394,110,0.004614,0
1149078628,Adri304/Repaso,https://github.com/Adri304/Repaso,0,,Wolfram Language,[],silent,75,1,未知用途的Wolfram语言项目,个人效能与辅助工具,other,1,该项目反映了开源生态中个人开发者使用小众编程语言（如Wolfram Language）进行简单实验或学习尝试的微观趋势，但缺乏明确目标和文档，可能难以吸引社区关注。,2026-02-11T10:50:38.165628,1208,106,0.00142,0
1148654229,moonsikpark/heureum-agent,https://github.com/moonsikpark/heureum-agent,0,Heureum Agent Platform,Python,[],silent,695,3,构建多端AI代理服务平台,产品与系统原型,business_automation,5,该项目反映了AI代理从单一工具向全平台化、多端部署的演进趋势，强调企业级集成和自动化流程，符合当前AI应用向复杂系统架构发展的微观趋势。,2026-02-11T10:50:39.057064,1709,107,0.001923,0
1149005177,sepesports/streamlit-app,https://github.com/sepesports/streamlit-app,0,,Python,[],silent,285,1,构建一个Streamlit应用,产品与系统原型,other,1,该项目反映了低代码或无代码工具（如Streamlit）在快速原型开发中的普及趋势，但缺乏具体业务场景，可能表明开发者处于早期探索阶段或项目未完成。,2026-02-11T10:50:39.828768,1208,102,0.001412,0
1149078376,agraham2016/vibecodekids,https://github.com/agraham2016/vibecodekids,0,,HTML,[],silent,329,3,通过自然语言让儿童生成代码,产品与系统原型,education,4,该项目反映了AI编程教育工具向低龄化、自然语言交互方向发展的趋势，将传统编程学习转化为创意表达过程，降低技术门槛。,2026-02-11T10:50:40.183119,2375,101,0.002577,0
1148910355,ichko/vitascopic-nca,https://github.com/ichko/vitascopic-nca,3,Artificial Life in Cellular Encoding (ALICE): optimizing NCAs to preserve information in a noisy environment.,Jupyter Notebook,"['message-passing', 'nca', 'neural-cellular-automata', 'self-organization']",silent,8295,1,研究信息在噪声环境中的鲁棒性编码,基础设施与底层组件,research,4,该项目反映了AI研究领域从单纯生成内容向探索生命本质与信息理论交叉的前沿趋势，体现了神经细胞自动机在模拟生命现象中的实验性应用。,2026-02-11T10:50:40.505144,1746,108,0.001962,0
1148942232,Vaibhav8900/wingo-logger,https://github.com/Vaibhav8900/wingo-logger,0,,Python,[],silent,107,1,提供日志记录功能,基础设施与底层组件,other,1,该项目反映了开发者对轻量级工具库的持续需求，尤其是在缺乏详细文档和元数据的情况下，专注于核心功能实现，体现了开源生态中基础组件的快速迭代和简化趋势。,2026-02-11T10:50:42.670820,1214,103,0.00142,0
1149130073,Maahi-0/Campus-Connect,https://github.com/Maahi-0/Campus-Connect,0,,JavaScript,[],silent,709,1,校园社团活动集中通知平台,产品与系统原型,social,4,该项目反映了教育场景下垂直社交平台向结构化、权限化发展的趋势，通过角色验证和通知机制解决信息碎片化问题，体现了SaaS化校园工具的需求。,2026-02-11T10:50:43.718776,1995,105,0.002205,0
1149272708,Red-Imortais2310/Acolhimento2026-proeja,https://github.com/Red-Imortais2310/Acolhimento2026-proeja,0,,HTML,[],silent,32451,1,为学校活动创建宣传页面,产品与系统原型,education,2,该项目反映了教育机构利用轻量级Web技术（HTML/CSS/JS）快速构建定制化宣传页面的趋势，以增强社区参与和活动推广，体现了低代码工具在教育场景中的普及。,2026-02-11T10:50:44.152945,2025,108,0.002241,0
1149238878,bitbyteti-tecnologia/NOC-Guardian-Project,https://github.com/bitbyteti-tecnologia/NOC-Guardian-Project,0,,Python,[],silent,584,1,分布式网络监控与自动化系统,产品与系统原型,business_automation,5,该项目反映了企业级运维向分布式、安全性和多租户架构的演进趋势，强调边缘计算与云原生结合，以应对复杂网络环境下的监控需求。,2026-02-11T10:50:44.414769,1885,103,0.002091,0
1148771235,cozmostar/da_portfolio,https://github.com/cozmostar/da_portfolio,0,,HTML,[],silent,4651,1,展示个人作品集,产品与系统原型,other,2,该项目反映了开发者利用现代前端框架（如Angular）快速构建个人展示页面的趋势，体现了低代码或模板化工具在个人品牌建设中的普及。,2026-02-11T10:50:44.640098,1487,97,0.001681,0
1148440604,edbanegas11/contratoshorizonte,https://github.com/edbanegas11/contratoshorizonte,0,,JavaScript,[],silent,64,1,未知项目功能,个人效能与辅助工具,other,1,该项目反映了开源生态中大量未完成或文档缺失的早期项目趋势，可能源于个人实验或快速原型，但缺乏明确方向，凸显了开发者意图与项目成熟度之间的差距。,2026-02-11T10:50:47.421928,1221,103,0.001427,0
1148817339,ygarcialago/HabitGamer,https://github.com/ygarcialago/HabitGamer,0,,TypeScript,[],silent,287,1,将习惯养成游戏化,个人效能与辅助工具,personal,1,该项目反映了开发者利用游戏化机制提升个人生活管理的趋势，结合 TypeScript 技术栈，体现了轻量级工具在习惯追踪领域的应用。,2026-02-11T10:50:47.736145,1214,96,0.001406,0
1148515471,drewski90/drewski90.github.io,https://github.com/drewski90/drewski90.github.io,0,Public dev portfolio,HTML,[],silent,2425,1,展示个人开发作品集,个人效能与辅助工具,productivity,1,该项目反映了开发者利用静态网站托管服务（如GitHub Pages）快速构建个人品牌和在线简历的普遍趋势，体现了低代码或无代码工具在个人职业发展中的广泛应用。,2026-02-11T10:50:48.458032,1219,104,0.001427,0
1149273570,alonsocm/fisiogest,https://github.com/alonsocm/fisiogest,0,,TypeScript,[],silent,195,2,为独立理疗师提供患者与日程管理,产品与系统原型,health,4,该项目反映了医疗健康领域数字化转型的微观趋势，通过低代码工具（如Supabase）和现代前端框架（如Next.js）快速构建专业级SaaS原型，降低独立从业者的技术门槛。,2026-02-11T10:50:49.058081,2273,112,0.002497,0
1149030183,berkanbiyikli/bilyoner-assistant,https://github.com/berkanbiyikli/bilyoner-assistant,0,,TypeScript,[],silent,898,5,基于Next.js模板的默认项目,产品与系统原型,other,1,该项目反映了AI辅助开发工具（如Vercel AI模板）的普及，使得开发者能快速生成标准化项目框架，但缺乏定制化内容，凸显了AI原生开发流程中模板化与个性化之间的平衡挑战。,2026-02-11T10:50:49.122207,1614,113,0.00184,0
1149049844,prakash-saro/loan-app,https://github.com/prakash-saro/loan-app,0,,PHP,[],silent,77,1,基于Laravel框架的贷款应用原型,产品与系统原型,fintech,3,该项目反映了开发者利用成熟框架（如Laravel）快速构建金融科技原型的趋势，以降低开发门槛并加速产品验证。,2026-02-11T10:50:51.422475,2358,98,0.002554,0
1149097479,ademposhka4/web_crawl_bot,https://github.com/ademposhka4/web_crawl_bot,0,Web crawler for checking LinkedIn for recently posted SWE Intern roles,Python,[],silent,52,1,抓取LinkedIn实习岗位并推送Telegram,个人效能与辅助工具,productivity,2,该项目反映了自动化脚本在个人求职场景中的普及趋势，结合云服务（GitHub Actions）和即时通讯（Telegram）实现轻量级监控，体现了开发者对效率工具的DIY需求。,2026-02-11T10:50:52.402262,1833,112,0.002057,0
1148849950,piolows/AlKaramahHackathon,https://github.com/piolows/AlKaramahHackathon,0,"Web app created for the Al Karamah Hackathon, hosted at 42 Abu Dhabi.",TypeScript,[],silent,5012,3,为自闭症儿童教师生成个性化教学计划,产品与系统原型,education,5,该项目反映了AI在教育垂直领域的深度应用趋势，将大语言模型与专业教育框架（AET）结合，解决特殊教育场景中的个性化需求，体现了AI从通用工具向行业专用解决方案的演进。,2026-02-11T10:50:53.423556,3727,116,0.003959,0
1148891411,NSLS2/bmm-goniometer-manual,https://github.com/NSLS2/bmm-goniometer-manual,0,User manual for goniometer operations using Bluesky,,"['data-acquisition', 'nist', 'nsls-ii', 'beamli']",silent,5679,1,提供测角仪操作手册,基础设施与底层组件,research,2,该项目反映了科学实验领域对标准化文档和工具集成的需求，强调开源协作在专业设备操作中的重要性，以提升数据采集的可靠性和可重复性。,2026-02-11T10:50:53.701359,1610,100,0.00181,0
1148626118,Rohitjanardhan21/Dr-jii-Model,https://github.com/Rohitjanardhan21/Dr-jii-Model,0,,JavaScript,[],silent,3458,3,AI辅助医疗咨询与报告管理,产品与系统原型,health,4,该项目反映了AI在垂直行业（如医疗）的快速原型化趋势，结合前端框架与API服务，加速了专业领域应用的开发与部署。,2026-02-11T10:50:53.932985,2105,98,0.002301,0
1149129110,Rokhaya-toure/YobalemaBack,https://github.com/Rokhaya-toure/YobalemaBack,0,,PHP,[],silent,79,1,Flutter应用开发入门模板,基础设施与底层组件,other,1,该项目反映了开发者使用Flutter框架进行移动应用开发的入门趋势，但缺乏具体业务逻辑，可能是一个学习或占位项目。,2026-02-11T10:50:56.365231,1433,93,0.001619,0
1148418886,jainil224/Chromatic,https://github.com/jainil224/Chromatic,0,,TypeScript,[],silent,9321,3,提供精选颜色调色板集合,产品与系统原型,content_creation,3,该项目反映了设计工具平民化的趋势，通过开源Web应用降低专业色彩设计的门槛，同时展示了现代前端技术栈在快速构建交互式工具中的应用。,2026-02-11T10:50:57.485817,1762,104,0.00197,0
1148544810,ghowland/cymatic-ether-3d-flower-of-life-alt-physics,https://github.com/ghowland/cymatic-ether-3d-flower-of-life-alt-physics,0,Cymatic Ether 3D Flower of Life - Alt-Physics Cognitive Education Model,Python,[],silent,46502,1,提出替代物理框架并验证,基础设施与底层组件,research,5,该项目反映了开源科学中个人研究者利用计算工具挑战主流理论的趋势，以及AI辅助下复杂理论模型的可视化和验证能力提升。,2026-02-11T10:50:57.943303,4520,94,0.004708,0
1148979348,Rast1234/ToolStation,https://github.com/Rast1234/ToolStation,2,Tools for PS3,C#,[],silent,1562,1,为PS3游戏创建自定义启动器,个人效能与辅助工具,entertainment,4,反映了复古游戏社区对定制化工具的需求，以及开源工具链在游戏机改装生态中的持续发展。,2026-02-11T10:50:58.287556,4123,97,0.004317,0
1149236689,olesia-kokhman/travel-agency-front,https://github.com/olesia-kokhman/travel-agency-front,0,,TypeScript,[],silent,168,5,创建React+Vite前端模板,基础设施与底层组件,other,1,反映了开发者对标准化前端开发工具链的依赖，以及AI辅助快速生成项目模板的普及趋势，降低了项目启动门槛。,2026-02-11T10:50:58.783801,1942,96,0.002134,0
1149167472,SHUBHAM-BHATTACHARYA/React-Redux,https://github.com/SHUBHAM-BHATTACHARYA/React-Redux,0,,JavaScript,[],silent,202,1,学习React和Redux的入门项目,基础设施与底层组件,education,2,该项目反映了开发者通过官方模板快速启动学习项目，体现了现代前端开发中模板化和标准化工具在教育场景中的普及趋势。,2026-02-11T10:51:00.864610,2039,93,0.002225,0
1148875603,merisedot-dev/mdot,https://github.com/merisedot-dev/mdot,0,Database modelling software,Rust,[],silent,95,1,数据库建模软件,基础设施与底层组件,research,3,该项目反映了开发者对数据库建模工具的需求，可能针对特定场景或语言（如Rust）进行优化，体现了开源社区在数据管理和基础设施领域的持续创新。,2026-02-11T10:51:01.652193,1221,96,0.001413,0
1149224683,clttsousa/page_psiamanda,https://github.com/clttsousa/page_psiamanda,0,,JavaScript,[],silent,1756,1,为个人创建静态展示页面,产品与系统原型,other,2,该项目反映了静态站点生成器（如Vite）在个人品牌展示中的普及，以及开发者对轻量级、可定制化前端解决方案的偏好，体现了低代码工具在非技术用户中的渗透趋势。,2026-02-11T10:51:02.358629,1321,110,0.001541,0
1149230935,jemyjevaa/Busmen-Panama,https://github.com/jemyjevaa/Busmen-Panama,0,,Dart,[],silent,1775,5,Flutter应用初始模板,产品与系统原型,other,1,该项目反映了AI辅助开发工具（如Flutter模板生成）在降低移动应用开发门槛方面的趋势，但缺乏明确业务场景，可能只是学习或实验性起点。,2026-02-11T10:51:02.505715,1362,100,0.001562,0
1149085016,tetiana-tkachuk/artistshub-team-project,https://github.com/tetiana-tkachuk/artistshub-team-project,0,,CSS,[],silent,3564,1,展示音乐艺术家信息的网站,产品与系统原型,entertainment,2,该项目反映了教育机构通过团队协作项目培养前端开发技能的趋势，以及静态网站生成工具（如Vite）在简化部署流程中的应用。,2026-02-11T10:51:03.731702,1790,100,0.00199,0
1148766288,pglmio/htlfix,https://github.com/pglmio/htlfix,0,,Vue,[],silent,220,5,提供Vue 3 + Vite开发模板,基础设施与底层组件,other,1,该项目反映了AI辅助工具在快速生成标准化项目模板方面的应用趋势，降低了前端开发的初始门槛。,2026-02-11T10:51:05.181564,1320,90,0.0015,0
1148960024,jefersoncoop/app,https://github.com/jefersoncoop/app,0,,TypeScript,[],silent,236,5,创建Next.js默认模板应用,产品与系统原型,other,1,反映了AI辅助开发工具（如Vercel的create-next-app）降低了前端项目启动门槛，使开发者能快速生成标准化项目模板，体现了模板化、低代码化的趋势。,2026-02-11T10:51:06.461061,1603,108,0.001819,0
1149259933,Tetefdev/le-spotes,https://github.com/Tetefdev/le-spotes,0,,Dart,[],silent,1942,1,餐厅多端订单管理系统,产品与系统原型,ecommerce,4,该项目反映了低代码/无代码平台（如Flutter + Firebase）在小型企业数字化转型中的普及趋势，通过标准化模板快速构建全栈应用，降低开发门槛。,2026-02-11T10:51:06.951976,1496,101,0.001698,0
1148575574,kimbomm/welfaremate,https://github.com/kimbomm/welfaremate,0,,TypeScript,[],silent,29655,3,AI解析公共福利信息并提供个性化建议,产品与系统原型,personal,4,该项目反映了AI技术向公共服务领域渗透的趋势，通过本地化数据处理和AI解释降低信息获取门槛，同时隐私优先的设计符合当前数据安全敏感度提升的行业方向。,2026-02-11T10:51:06.975266,1709,108,0.001925,0
1148990496,james20141606/ai_finance_news,https://github.com/james20141606/ai_finance_news,0,,Python,[],silent,86,3,自动抓取并推送财经新闻摘要,个人效能与辅助工具,fintech,4,该项目体现了AI与自动化工作流在金融信息处理中的融合趋势，通过免费API和云服务降低个人获取专业数据的门槛。,2026-02-11T10:51:07.802363,1944,97,0.002138,0
1148704637,deusXmachina-dev/memorylane,https://github.com/deusXmachina-dev/memorylane,7,,TypeScript,[],silent,2251,3,通过屏幕截图和AI摘要为聊天助手提供上下文,个人效能与辅助工具,productivity,4,该项目反映了AI原生应用向个人工作流深度渗透的趋势，通过MCP协议将本地活动数据与云端AI模型结合，实现上下文感知的智能助手集成。,2026-02-11T10:51:10.061338,2618,111,0.00284,0
1148727013,edigonzales/sodata-ng,https://github.com/edigonzales/sodata-ng,0,,Java,[],silent,284,1,下载和展示数据格式,基础设施与底层组件,research,2,该项目反映了开源社区中数据访问和可视化工具的持续需求，以及开发者对轻量化、低JavaScript依赖的现代Web开发趋势的追求。,2026-02-11T10:51:16.169889,1350,94,0.001538,0
1149249630,Mikeike34/UnoGame,https://github.com/Mikeike34/UnoGame,0,,JavaScript,[],silent,1893,1,实现UNO卡牌游戏,产品与系统原型,entertainment,3,该项目反映了开发者利用现代Web技术（如JavaScript）快速构建交互式游戏原型的趋势，体现了游戏开发向轻量化和可访问性发展的微观趋势。,2026-02-11T10:51:16.367364,1207,101,0.001409,0
1148875374,daniboom-1M/WEB,https://github.com/daniboom-1M/WEB,1,,HTML,[],silent,15724,1,创建基础网页,产品与系统原型,other,1,反映了极简主义开发趋势，即开发者通过最少的代码和描述快速搭建基础网页原型，可能用于测试或学习目的。,2026-02-11T10:51:17.560829,1210,94,0.001398,0
1148988624,nsteven7/jour405_spring26,https://github.com/nsteven7/jour405_spring26,0,,,[],silent,68,1,学生课程作业仓库,个人效能与辅助工具,education,1,该项目反映了教育领域数字化趋势下，学生使用GitHub作为课程作业管理工具，体现了版本控制在学术场景中的普及。,2026-02-11T10:51:18.647111,1228,94,0.001416,0
1149037744,gourilaxmi/CSV-Analyzer,https://github.com/gourilaxmi/CSV-Analyzer,0,,Python,[],silent,280,2,化学设备数据可视化与报告生成,产品与系统原型,research,4,该项目反映了全栈开发向多平台（Web、桌面）融合的趋势，以及数据可视化在专业领域（如化工）的标准化应用需求。,2026-02-11T10:51:18.818928,4113,101,0.004315,1
1149025266,low1006/dreamsync,https://github.com/low1006/dreamsync,0,,Dart,[],silent,467,5,Flutter应用初始模板,产品与系统原型,other,1,该项目反映了AI辅助开发工具（如Flutter模板生成）的普及，降低了移动应用开发门槛，但缺乏具体业务逻辑，凸显了开发者对快速原型创建的依赖。,2026-02-11T10:51:20.668377,1343,101,0.001545,0
1148518926,Vennyx-dev/Key-system,https://github.com/Vennyx-dev/Key-system,1,,Lua,[],silent,491,1,管理密钥或权限系统,基础设施与底层组件,other,1,该项目反映了开发者对轻量级、特定场景工具的需求，可能用于游戏或应用中的权限控制，体现了开源社区中针对小众技术栈（如 Lua）的实用主义开发趋势。,2026-02-11T10:51:21.186331,1209,104,0.001417,0
1149111459,PiyushTomar05/LMS,https://github.com/PiyushTomar05/LMS,0,,JavaScript,[],silent,310,1,为教育机构提供在线课程管理平台,产品与系统原型,education,4,该项目反映了教育科技领域对开源、可定制化学习管理系统的持续需求，以及现代全栈技术栈（React/Node/MongoDB）在教育应用中的普及趋势。,2026-02-11T10:51:21.789126,1759,108,0.001975,0
1149133997,gamarino/protoPython,https://github.com/gamarino/protoPython,0,,C++,[],silent,39950,5,构建无GIL的高性能Python运行时,基础设施与底层组件,research,5,该项目反映了AI辅助系统级编程的兴起，开发者利用AI作为架构加速器来构建复杂的语言运行时，挑战传统R&D模式。,2026-02-11T10:51:23.460412,2829,100,0.003029,0
1148882823,AdhamAmin/Movies,https://github.com/AdhamAmin/Movies,0,,HTML,[],silent,3928,3,通过TMDB API展示电影信息,产品与系统原型,entertainment,3,该项目反映了前端开发中纯JavaScript无框架架构的复兴趋势，以及开发者对API驱动内容展示应用的持续兴趣，体现了轻量级Web应用在娱乐领域的实用价值。,2026-02-11T10:51:24.046970,4146,109,0.004364,0
1149166010,LisandroAlvarado/pizzeria-mamma-mia,https://github.com/LisandroAlvarado/pizzeria-mamma-mia,0,Validacion de conocimientos de Introducción a React,JavaScript,[],silent,15395,1,验证React入门知识掌握程度,产品与系统原型,education,2,该项目反映了教育领域通过构建小型应用来评估技术技能的趋势，强调实践学习与知识验证的结合。,2026-02-11T10:51:24.555151,1232,87,0.001406,0
1149116665,gaagai/tiktok,https://github.com/gaagai/tiktok,0,,TypeScript,[],silent,115,2,自动抓取TikTok视频并生成日报,个人效能与辅助工具,research,4,该项目反映了数据采集与自动化报告生成在内容监控领域的应用趋势，结合了云服务（MongoDB Atlas、Apify）与本地调度，体现了开发者对生产级可靠性的重视。,2026-02-11T10:51:26.303504,5301,115,0.005531,0
1148619991,combo-and-casa/combos-and-casa-business-website,https://github.com/combo-and-casa/combos-and-casa-business-website,0,"This project is a responsive, modern website designed for a multifaceted business in the hospitality industry using Next.js, supabase and paystack ",TypeScript,[],silent,176,3,为酒店业企业提供综合在线服务平台,产品与系统原型,business_automation,4,该项目反映了现代企业网站向全栈、多服务集成平台演进的趋势，利用Next.js、Supabase等低代码/无代码工具快速构建复杂业务系统，降低传统企业数字化转型门槛。,2026-02-11T10:51:27.437770,4141,116,0.004373,0
1148933001,albadedeus/roit,https://github.com/albadedeus/roit,0,,Python,[],silent,122,1,自动化处理税务票据并集成到企业系统,产品与系统原型,business_automation,4,该项目反映了企业流程自动化向端到端集成发展的趋势，结合了RPA、文档解析和系统集成技术，以解决特定行业（如税务管理）的重复性人工任务。,2026-02-11T10:51:28.067151,4003,115,0.004233,0
1148915649,hocineira/NETBFRS,https://github.com/hocineira/NETBFRS,0,Site web académie NETBFRS - Formation réseaux et cybersécurité,JavaScript,[],silent,2876,1,展示教育培训机构的网站,产品与系统原型,education,2,该项目反映了教育机构数字化转型的趋势，通过静态网站和交互式功能（如测验）来增强在线学习体验，同时展示了前端技术在构建轻量级教育平台中的应用。,2026-02-11T10:51:28.446007,2729,99,0.002927,0
1148454092,Roccella/tudux,https://github.com/Roccella/tudux,0,,HTML,[],silent,1062,1,管理日历事项与分类,个人效能与辅助工具,productivity,2,该项目反映了开发者对简约、轻量化个人生产力工具的持续需求，体现了在AI时代背景下，传统工具仍通过核心功能优化来满足用户基本需求。,2026-02-11T10:51:28.965690,1222,99,0.00142,0
1149197117,sitemirador2026-oss/mirador-regiao-online,https://github.com/sitemirador2026-oss/mirador-regiao-online,0,Portal de notícias,HTML,[],silent,508,1,搭建静态新闻门户网站,产品与系统原型,social,2,该项目反映了静态网站生成器（SSG）和边缘托管服务（如Render）的普及趋势，开发者利用纯前端技术（HTML/CSS/JS）和localStorage构建轻量级应用，以低成本实现基本的产品原型。,2026-02-11T10:51:30.796935,2195,118,0.002431,0
1149167268,AndreyLev/pp-2-3-1,https://github.com/AndreyLev/pp-2-3-1,0,,Java,[],silent,65,1,实现Java CRUD操作,基础设施与底层组件,research,2,该项目反映了教育或学术环境中对基础编程技能（如CRUD操作）的实践需求，可能用于教学或学习目的，而非商业化产品开发。,2026-02-11T10:51:31.895447,1251,96,0.001443,0
1149123925,Chafael/Evaluaci-n-Practica-U1,https://github.com/Chafael/Evaluaci-n-Practica-U1,0,,TypeScript,[],silent,90,1,管理大学咖啡厅的销售与库存,产品与系统原型,business_automation,4,该项目反映了微服务架构在小型商业场景中的普及趋势，以及开发者使用容器化技术快速构建全栈应用的能力提升。,2026-02-11T10:51:32.270439,2052,101,0.002254,0
1148420586,ProofFleet/moltresearch,https://github.com/ProofFleet/moltresearch,0,,Lean,[],silent,67,5,通过CI协作验证数学定理,基础设施与底层组件,research,4,该项目体现了AI代理协作在学术研究领域的应用趋势，通过标准化流程将数学形式化工作转化为可验证、可组合的代码资产，反映了软件工程方法向传统研究领域的渗透。,2026-02-11T10:51:33.878841,2368,109,0.002586,0
